"ID","a","b","c","d","e","f","g","h","predict"
"F00111815",1056,0,0,3,5,35,0,2,0
"F00111817",1056,0,0,3,10,NA,0,2,0
"F00111819",1056,0,0,3,35,39,0,1,0
"F00111820",1056,0,0,3,50,41,0,2,0
"F00111821",1056,0,0,3,25,45,0,2,1
"F00111823",1056,0,0,3,10,42,0,2,1
"F00111824",1056,0,0,3,20,NA,0,1,1
"F00111826",1056,0,0,3,60,47,0,1,2
"F00111827",1056,0,1,3,10,37,0,2,0
"F00111828",1056,0,1,3,10,47,0,1,0
"F00111829",1056,0,1,3,15,5,0,2,0
"F00111832",1056,0,1,3,15,46,0,1,0
"F00111836",1056,0,1,3,20,NA,0,2,1
"F00111839",1132,0,0,3,20,6,0,1,0
"F00111840",1132,0,0,3,20,33,0,2,0
"F00111841",1132,0,0,3,45,40,0,3,0
"F00111842",1132,0,0,3,60,37,0,2,0
"F00111845",1132,0,0,3,60,42,0,1,1
"F00111847",1132,0,0,3,25,41,0,2,2
"F00111849",1132,0,1,3,20,30,0,1,0
"F00111850",1132,0,1,3,20,36,0,2,0
"F00111851",1132,0,1,3,20,45,0,2,0
"F00111852",1132,0,1,3,20,47,0,1,0
"F00111854",1132,0,1,3,30,23,0,2,0
"F00111855",1132,0,1,3,35,41,0,3,0
"F00111856",1132,0,1,3,40,41,0,1,1
"F00111861",1212,0,0,3,10,40,0,2,1
"F00111863",1212,0,0,3,40,42,0,1,2
"F00111865",1212,0,1,3,5,43,0,1,0
"F00111866",1212,0,1,3,10,24,0,2,0
"F00111868",1212,0,1,3,10,NA,0,2,0
"F00111871",1212,0,1,3,35,34,0,2,0
"F00111872",1212,0,1,3,60,39,0,2,0
"F00111874",1212,0,1,3,30,43,0,2,2
"F00111875",1296,0,0,3,20,NA,0,1,0
"F00111877",1297,0,0,3,75,45,0,2,0
"F00111878",1296,0,0,3,30,46,0,2,1
"F00111879",1296,0,0,3,15,46,0,1,1
"F00111880",1296,0,0,3,25,35,0,2,1
"F00111881",1296,0,0,3,10,30,0,3,1
"F00111882",1297,0,0,3,15,38,0,1,1
"F00111884",1296,0,1,3,5,50,0,1,0
"F00111885",1296,0,1,3,10,12,0,1,0
"F00111886",1296,0,1,3,45,NA,0,2,0
"F00111887",1296,0,1,3,50,36,0,2,0
"F00111888",1296,0,1,3,20,19,0,2,1
"F00111889",1296,0,1,3,30,43,0,2,1
"F00111891",1296,0,1,3,30,30,0,1,1
"F00111892",1385,0,0,3,10,25,0,3,0
"F00111893",1385,0,0,3,15,43,0,2,0
"F00111896",1385,0,0,3,35,50,0,2,0
"F00111897",1385,0,0,3,40,53,0,2,0
"F00111899",1385,0,0,3,10,38,0,2,1
"F00111901",1385,0,0,3,20,44,0,2,1
"F00111902",1385,0,0,3,50,47,0,2,1
"F00111909",1385,0,1,3,40,44,0,2,0
"F00111910",1385,0,1,3,50,40,0,2,0
"F00111913",1385,0,1,3,20,50,0,2,2
"F00111914",1478,0,0,3,20,22,0,2,0
"F00111915",1478,0,0,3,25,NA,0,2,0
"F00111918",1478,0,0,3,40,50,0,2,0
"F00111919",1478,0,0,3,25,43,0,2,1
"F00111920",1478,0,0,3,20,48,0,2,1
"F00111922",1478,0,0,3,10,NA,0,2,1
"F00111925",1478,0,1,3,25,37,0,3,0
"F00111926",1478,0,1,3,25,38,0,2,0
"F00111931",1478,0,1,3,25,44,0,2,1
"F00111935",1575,0,0,3,35,44,0,2,0
"F00111938",1576,0,0,3,10,41,0,3,1
"F00111939",1575,0,0,3,30,49,0,2,1
"F00111943",1576,0,1,3,15,43,0,2,0
"F00111944",1576,0,1,3,60,49,0,2,0
"F00111945",1576,0,1,3,20,50,0,2,1
"F00111947",1575,0,1,3,30,25,0,2,1
"F00111948",1576,0,1,3,5,40,0,2,1
"F00111949",1678,0,0,3,10,34,0,2,0
"F00111951",1678,0,0,3,30,37,0,2,0
"F00111953",1678,0,0,3,40,20,0,2,1
"F00111954",1678,0,0,3,40,40,0,3,1
"F00111955",1678,0,0,3,40,NA,0,2,2
"F00111956",1678,0,0,3,40,48,0,1,2
"F00111958",1678,0,1,3,15,25,0,3,0
"F00111959",1678,0,1,3,15,48,0,1,0
"F00111960",1678,0,1,3,30,32,0,2,0
"F00111961",1678,0,1,3,30,38,0,2,0
"F00111962",1678,0,1,3,35,56,0,2,0
"F00111963",1678,0,1,3,40,47,0,1,0
"F00111965",1785,0,0,3,20,38,0,3,0
"F00111966",1785,0,0,3,30,30,0,2,0
"F00111968",1785,0,0,3,60,49,0,1,0
"F00111970",1785,0,0,3,10,56,0,3,1
"F00111971",1785,0,0,3,15,44,0,3,1
"F00111973",1786,0,1,3,5,42,0,1,0
"F00111974",1786,0,1,3,20,30,0,2,0
"F00111977",1785,0,1,3,50,47,0,1,2
"F00111979",1898,0,0,3,10,49,0,1,0
"F00111981",1898,0,0,3,20,25,0,2,0
"F00111985",1898,0,0,3,40,49,0,2,0
"F00111987",1898,0,0,3,30,NA,0,1,1
"F00111988",1898,0,1,3,20,24,0,1,0
"F00111989",1898,0,1,3,20,47,0,2,0
"F00111991",1898,0,1,3,30,31,0,2,0
"F00111992",1898,0,1,3,60,54,0,2,0
"F00111993",1898,0,1,3,70,50,0,2,0
"F00111994",1898,0,1,3,40,40,0,2,1
"F00111995",1898,0,1,3,20,46,0,2,1
"F00111998",2016,0,0,3,5,NA,0,1,0
"F00111999",2015,0,0,3,10,46,0,1,0
"F00112000",2016,0,0,3,15,46,0,2,0
"F00112001",2016,0,0,3,15,NA,0,2,0
"F00112006",2016,0,0,3,90,50,0,1,0
"F00112009",2016,0,0,3,25,37,0,1,1
"F00112010",2016,0,0,3,20,50,0,3,1
"F00112012",2015,0,0,3,20,NA,0,3,1
"F00112014",2015,0,0,3,20,53,0,2,2
"F00112017",2015,0,1,3,10,51,0,2,0
"F00112018",2016,0,1,3,30,54,0,3,0
"F00112019",2015,0,1,3,40,57,0,2,0
"F00112021",2016,0,1,3,60,46,0,2,0
"F00112022",2016,0,1,3,20,50,0,2,1
"F00112023",2015,0,1,3,40,42,0,2,1
"F00112024",2015,0,1,3,30,53,0,2,2
"F00112026",2139,0,0,3,10,NA,0,2,0
"F00112027",2139,0,0,3,40,55,0,2,0
"F00112028",2139,0,0,3,50,52,0,2,0
"F00112029",2139,0,0,3,30,59,0,1,1
"F00112031",2138,0,0,3,10,49,0,1,1
"F00112032",2138,0,0,3,10,51,0,3,1
"F00112035",2138,0,1,3,10,56,0,1,0
"F00112036",2139,0,1,3,25,NA,0,1,0
"F00112037",2139,0,1,3,30,41,0,2,0
"F00112040",2139,0,1,3,60,50,0,3,0
"F00112041",2138,0,1,3,15,33,0,1,1
"F00112043",2139,0,1,3,30,50,0,2,1
"F00112047",2267,0,0,3,10,49,0,2,0
"F00112048",2267,0,0,3,10,NA,0,2,0
"F00112049",2267,0,0,3,20,41,0,1,0
"F00112050",2267,0,0,3,25,53,0,2,0
"F00112051",2267,0,0,3,35,52,0,3,0
"F00112053",2267,0,0,3,40,53,0,2,1
"F00112056",2267,0,0,3,30,55,0,1,1
"F00112057",2267,0,0,3,40,46,0,3,2
"F00112058",2267,0,0,3,60,51,0,1,2
"F00112060",2267,0,1,3,10,57,0,2,0
"F00112061",2401,0,0,3,5,30,0,3,0
"F00112063",2402,0,0,3,15,44,0,2,0
"F00112064",2401,0,0,3,20,40,0,3,0
"F00112065",2401,0,0,3,55,59,0,2,0
"F00112068",2402,0,0,3,20,40,0,3,1
"F00112069",2401,0,0,3,60,NA,0,2,2
"F00112071",2401,0,1,3,15,NA,0,1,0
"F00112072",2402,0,1,3,30,58,0,2,0
"F00112073",2402,0,1,3,20,48,0,3,1
"F00112074",2402,0,1,3,40,52,0,2,1
"F00112075",2402,0,1,3,30,52,0,2,2
"F00112076",2401,0,1,3,40,48,0,2,2
"F00112077",2541,0,0,3,10,48,0,2,0
"F00112078",2541,0,0,3,10,53,0,3,0
"F00112079",2542,0,0,3,15,53,0,1,0
"F00112080",2542,0,0,3,20,44,0,2,0
"F00112081",2541,0,0,3,25,55,0,2,0
"F00112083",2542,0,0,3,30,52,0,3,0
"F00112085",2541,0,0,3,60,49,0,2,0
"F00112086",2542,0,0,3,15,50,0,1,1
"F00112087",2541,0,0,3,30,50,0,1,1
"F00112088",2542,0,0,3,40,50,0,2,1
"F00112091",2541,0,1,3,5,53,0,2,0
"F00112098",2542,0,1,3,40,41,0,3,1
"F00112099",2688,0,0,3,5,58,0,1,0
"F00112100",2688,0,0,3,10,58,0,2,0
"F00112102",2688,0,0,3,90,57,0,1,1
"F00112105",2688,0,0,3,10,56,0,2,2
"F00112106",2688,0,0,3,30,54,0,1,2
"F00112107",2688,0,1,3,10,25,0,1,0
"F00112109",2688,0,1,3,20,44,0,1,0
"F00112110",2688,0,1,3,30,45,0,1,0
"F00112111",2688,0,1,3,10,48,0,1,1
"F00112112",2688,0,1,3,20,55,0,1,1
"F00112115",2840,0,0,3,20,48,0,2,0
"F00112116",2840,0,0,3,25,52,0,2,1
"F00112117",2840,0,0,3,15,NA,0,1,2
"F00112118",2840,0,1,3,5,55,0,2,0
"F00112122",2840,0,1,3,20,55,0,2,1
"F00112123",2999,0,0,3,15,46,0,3,0
"F00112125",2999,0,0,3,20,27,0,2,1
"F00112126",2999,0,0,3,20,59,0,3,1
"F00112127",2999,0,0,3,20,56,0,3,1
"F00112128",2999,0,1,3,30,50,0,2,0
"F00112132",2999,0,1,3,30,60,0,2,1
"F00112134",3164,0,0,3,15,38,0,3,0
"F00112137",3165,0,0,3,20,60,0,3,0
"F00112138",3164,0,0,3,20,64,0,2,0
"F00112139",3164,0,0,3,20,60,0,3,1
"F00112140",3165,0,0,3,30,59,0,3,1
"F00112141",3164,0,0,3,20,57,0,2,2
"F00112142",3165,0,1,3,20,65,0,1,0
"F00112143",3164,0,1,3,25,50,0,1,0
"F00112144",3164,0,1,3,30,58,0,3,0
"F00112145",3164,0,1,3,20,54,0,1,1
"F00112146",3336,0,0,3,5,60,0,3,0
"F00112149",3336,0,0,3,30,57,0,2,0
"F00112150",3336,0,0,3,40,62,0,2,1
"F00112154",3336,0,0,3,20,62,0,3,1
"F00112155",3337,0,0,3,30,51,0,2,1
"F00112159",3702,0,0,3,10,55,0,2,0
"F00112165",3895,0,0,3,20,NA,0,2,2
"F00112166",3896,0,1,3,30,50,0,1,0
"F00112169",150,1,1,3,10,5,0,1,0
"F00112170",150,1,1,3,10,24,0,2,0
"F00112171",151,1,1,3,25,8,0,2,0
"F00112172",150,1,1,3,25,16,0,1,0
"F00112173",150,1,1,3,40,18,0,2,0
"F00112174",150,1,1,3,40,NA,0,1,0
"F00112176",169,1,0,3,35,17,0,1,0
"F00112178",188,1,0,3,10,21,0,2,0
"F00112179",188,1,0,3,10,10,0,1,1
"F00112182",209,1,0,3,15,17,0,1,0
"F00112184",209,1,1,3,10,19,0,3,0
"F00112187",232,1,0,3,15,15,0,2,0
"F00112188",232,1,0,3,15,19,0,2,0
"F00112189",232,1,0,3,20,24,0,1,0
"F00112192",232,1,0,3,45,NA,0,3,0
"F00112194",232,1,1,3,30,NA,0,1,0
"F00112198",256,1,0,3,20,13,0,1,0
"F00112200",256,1,0,3,35,23,0,3,0
"F00112201",256,1,0,3,35,22,0,2,1
"F00112202",256,1,1,3,20,6,0,3,0
"F00112203",256,1,1,3,20,23,0,2,0
"F00112208",283,1,0,3,35,19,0,2,0
"F00112209",283,1,1,3,20,20,0,2,0
"F00112210",283,1,1,3,25,NA,0,2,0
"F00112211",283,1,1,3,30,23,0,1,0
"F00112214",311,1,0,3,35,22,0,2,0
"F00112216",311,1,0,3,50,24,0,2,0
"F00112219",312,1,1,3,40,23,0,1,0
"F00112220",342,1,0,3,10,5,0,2,0
"F00112221",342,1,0,3,10,12,0,1,0
"F00112223",342,1,0,3,25,28,0,2,0
"F00112224",342,1,0,3,40,15,0,1,0
"F00112225",342,1,0,3,40,26,0,2,0
"F00112227",342,1,1,3,10,25,0,3,0
"F00112228",342,1,1,3,15,27,0,1,0
"F00112229",342,1,1,3,25,NA,0,1,0
"F00112230",342,1,1,3,30,15,0,2,0
"F00112231",342,1,1,3,30,31,0,3,0
"F00112232",342,1,1,3,60,NA,0,3,0
"F00112233",342,1,1,3,40,24,0,1,1
"F00112236",375,1,0,3,25,20,0,2,0
"F00112237",375,1,0,3,30,23,0,1,0
"F00112239",375,1,0,3,45,32,0,3,0
"F00112240",375,1,0,3,10,31,0,2,1
"F00112242",375,1,1,3,5,17,0,3,0
"F00112244",375,1,1,3,15,22,0,2,0
"F00112245",375,1,1,3,15,27,0,1,0
"F00112246",375,1,1,3,20,25,0,1,0
"F00112249",375,1,1,3,40,23,0,3,0
"F00112250",375,1,1,3,60,24,0,2,0
"F00112257",411,1,0,3,25,NA,0,2,2
"F00112258",410,1,1,3,15,28,0,3,0
"F00112262",410,1,1,3,25,27,0,2,0
"F00112264",410,1,1,3,30,20,0,1,0
"F00112265",410,1,1,3,40,15,0,3,0
"F00112267",448,1,0,3,10,25,0,2,0
"F00112269",448,1,0,3,25,5,0,2,0
"F00112270",448,1,0,3,40,36,0,2,0
"F00112272",448,1,1,3,5,5,0,2,0
"F00112273",448,1,1,3,5,NA,0,1,0
"F00112274",448,1,1,3,10,NA,0,2,0
"F00112278",448,1,1,3,20,28,0,2,0
"F00112279",448,1,1,3,55,26,0,2,0
"F00112280",488,1,0,3,10,22,0,2,0
"F00112281",489,1,0,3,15,13,0,2,0
"F00112283",489,1,0,3,20,10,0,1,0
"F00112285",488,1,0,3,40,35,0,2,0
"F00112287",488,1,0,3,5,30,0,1,1
"F00112291",488,1,1,3,10,25,0,2,0
"F00112292",489,1,1,3,15,17,0,2,0
"F00112294",488,1,1,3,25,34,0,3,0
"F00112295",488,1,1,3,40,25,0,1,0
"F00112296",531,1,0,3,10,37,0,1,0
"F00112297",531,1,0,3,20,20,0,2,0
"F00112298",531,1,0,3,25,34,0,1,0
"F00112300",531,1,0,3,50,29,0,1,0
"F00112302",531,1,0,3,20,28,0,2,1
"F00112303",531,1,0,3,20,32,0,1,1
"F00112306",531,1,0,3,30,34,0,1,1
"F00112308",531,1,1,3,5,36,0,1,0
"F00112310",531,1,1,3,15,28,0,2,0
"F00112313",531,1,1,3,40,21,0,2,0
"F00112314",531,1,1,3,40,37,0,2,0
"F00112315",531,1,1,3,50,20,0,1,0
"F00112316",531,1,1,3,40,20,0,2,1
"F00112317",577,1,0,3,10,14,0,1,0
"F00112318",577,1,0,3,25,29,0,3,0
"F00112319",577,1,0,3,30,NA,0,3,0
"F00112320",577,1,0,3,30,NA,0,1,0
"F00112321",577,1,0,3,50,32,0,1,0
"F00112322",577,1,0,3,50,39,0,1,0
"F00112323",577,1,0,3,55,33,0,2,0
"F00112324",577,1,0,3,20,NA,0,2,1
"F00112325",577,1,0,3,45,34,0,2,1
"F00112326",577,1,1,3,5,13,0,2,0
"F00112327",577,1,1,3,5,20,0,1,0
"F00112328",577,1,1,3,15,16,0,1,0
"F00112329",577,1,1,3,20,9,0,2,0
"F00112333",577,1,1,3,30,32,0,3,1
"F00112334",577,1,1,3,20,31,0,2,2
"F00112335",577,1,1,3,40,31,0,2,2
"F00112338",625,1,0,3,25,27,0,2,0
"F00112340",625,1,0,3,40,28,0,1,0
"F00112341",626,1,0,3,45,30,0,3,0
"F00112342",625,1,0,3,50,29,0,1,0
"F00112343",625,1,0,3,60,36,0,2,0
"F00112344",625,1,0,3,20,NA,0,2,1
"F00112346",626,1,1,3,20,22,0,1,0
"F00112347",625,1,1,3,20,32,0,2,0
"F00112348",626,1,1,3,25,27,0,1,0
"F00112351",625,1,1,3,15,31,0,2,1
"F00112353",677,1,0,3,10,NA,0,3,0
"F00112354",677,1,0,3,15,11,0,2,0
"F00112355",677,1,0,3,15,33,0,2,0
"F00112356",677,1,0,3,40,15,0,3,0
"F00112357",677,1,0,3,40,34,0,3,0
"F00112359",677,1,0,3,30,39,0,1,1
"F00112360",677,1,0,3,10,23,0,2,1
"F00112361",677,1,0,3,10,26,0,1,1
"F00112363",677,1,1,3,5,12,0,2,0
"F00112365",677,1,1,3,10,37,0,1,0
"F00112366",677,1,1,3,15,26,0,2,0
"F00112370",677,1,1,3,40,30,0,1,0
"F00112371",677,1,1,3,40,32,0,1,0
"F00112372",677,1,1,3,60,33,0,2,0
"F00112373",677,1,1,3,25,32,0,3,1
"F00112374",731,1,0,3,5,17,0,2,0
"F00112376",732,1,0,3,10,43,0,1,0
"F00112377",731,1,0,3,15,15,0,1,0
"F00112378",732,1,0,3,20,24,0,2,0
"F00112382",731,1,0,3,45,40,0,1,0
"F00112384",732,1,0,3,10,32,0,2,1
"F00112385",732,1,0,3,40,35,0,2,2
"F00112387",731,1,1,3,10,13,0,3,0
"F00112390",731,1,1,3,10,23,0,2,0
"F00112392",731,1,1,3,35,37,0,2,0
"F00112393",731,1,1,3,40,16,0,1,0
"F00112395",732,1,1,3,15,32,0,3,1
"F00112396",732,1,1,3,20,12,0,3,1
"F00112398",790,1,0,3,5,16,0,3,0
"F00112401",789,1,0,3,15,19,0,3,0
"F00112407",789,1,1,3,10,9,0,2,0
"F00112408",789,1,1,3,10,37,0,3,0
"F00112409",789,1,1,3,15,29,0,2,0
"F00112410",790,1,1,3,15,NA,0,2,0
"F00112414",850,1,0,3,5,NA,0,2,0
"F00112415",851,1,0,3,5,26,0,2,0
"F00112416",851,1,0,3,15,27,0,1,0
"F00112417",850,1,0,3,30,16,0,2,0
"F00112418",851,1,0,3,35,29,0,1,0
"F00112422",850,1,0,3,15,30,0,3,1
"F00112424",851,1,1,3,10,6,0,1,0
"F00112425",851,1,1,3,15,NA,0,3,0
"F00112426",851,1,1,3,15,38,0,2,0
"F00112427",850,1,1,3,15,NA,0,1,0
"F00112432",850,1,1,3,10,26,0,1,2
"F00112433",916,1,0,3,10,35,0,1,0
"F00112434",915,1,0,3,20,14,0,2,0
"F00112435",915,1,0,3,20,22,0,2,0
"F00112437",915,1,0,3,40,32,0,2,0
"F00112438",916,1,0,3,40,42,0,3,0
"F00112439",915,1,0,3,60,39,0,2,0
"F00112440",915,1,0,3,60,41,0,2,0
"F00112441",915,1,0,3,30,39,0,2,1
"F00112442",915,1,0,3,15,NA,0,1,1
"F00112443",915,1,0,3,20,38,0,2,1
"F00112445",916,1,1,3,5,16,0,1,0
"F00112446",915,1,1,3,5,28,0,3,0
"F00112447",915,1,1,3,5,33,0,2,0
"F00112449",915,1,1,3,5,40,0,2,0
"F00112450",915,1,1,3,10,15,0,2,0
"F00112451",915,1,1,3,20,20,0,2,0
"F00112453",915,1,1,3,30,NA,0,2,0
"F00112458",984,1,0,3,20,24,0,2,0
"F00112459",984,1,0,3,20,47,0,1,0
"F00112460",984,1,0,3,25,25,0,1,0
"F00112461",984,1,0,3,40,22,0,1,0
"F00112466",984,1,1,3,20,43,0,1,0
"F00112467",984,1,1,3,30,40,0,1,0
"F00112469",984,1,1,3,40,34,0,2,0
"F00112471",984,1,1,3,60,35,0,2,0
"F00112472",984,1,1,3,60,36,0,1,1
"F00112473",1056,1,0,3,10,29,0,2,0
"F00112474",1056,1,0,3,10,NA,0,1,0
"F00112475",1056,1,0,3,15,32,0,2,0
"F00112476",1056,1,0,3,20,41,0,1,0
"F00112479",1056,1,0,3,30,NA,0,2,1
"F00112480",1056,1,0,3,30,45,0,3,1
"F00112481",1056,1,0,3,25,40,0,3,2
"F00112482",1056,1,0,3,20,40,0,2,2
"F00112485",1056,1,1,3,20,41,0,2,0
"F00112486",1056,1,1,3,40,20,0,2,0
"F00112487",1056,1,1,3,15,35,0,3,1
"F00112489",1132,1,0,3,5,22,0,2,0
"F00112491",1132,1,0,3,10,14,0,1,0
"F00112492",1132,1,0,3,15,20,0,1,0
"F00112494",1132,1,0,3,25,35,0,3,0
"F00112495",1132,1,0,3,30,30,0,1,0
"F00112497",1132,1,0,3,15,21,0,3,1
"F00112498",1132,1,0,3,20,NA,0,1,1
"F00112499",1132,1,0,3,80,45,0,1,1
"F00112500",1132,1,1,3,5,6,0,2,0
"F00112501",1132,1,1,3,5,44,0,1,0
"F00112502",1132,1,1,3,10,36,0,2,0
"F00112505",1212,1,0,3,10,9,0,1,0
"F00112507",1212,1,0,3,10,NA,0,3,0
"F00112513",1212,1,0,3,20,41,0,3,1
"F00112514",1212,1,0,3,10,45,0,3,2
"F00112515",1212,1,0,3,40,38,0,2,2
"F00112516",1212,1,1,3,5,7,0,1,0
"F00112517",1212,1,1,3,5,40,0,1,0
"F00112522",1212,1,1,3,20,46,0,2,0
"F00112523",1212,1,1,3,25,36,0,2,0
"F00112524",1212,1,1,3,25,44,0,1,0
"F00112525",1212,1,1,3,35,35,0,1,0
"F00112527",1212,1,1,3,40,45,0,3,0
"F00112528",1212,1,1,3,50,37,0,1,0
"F00112529",1212,1,1,3,50,44,0,1,0
"F00112530",1212,1,1,3,20,46,0,2,1
"F00112532",1297,1,0,3,10,13,0,1,0
"F00112533",1297,1,0,3,30,42,0,2,1
"F00112536",1296,1,1,3,15,29,0,3,0
"F00112537",1297,1,1,3,15,NA,0,2,0
"F00112538",1296,1,1,3,30,45,0,2,0
"F00112539",1296,1,1,3,35,NA,0,1,0
"F00112540",1296,1,1,3,40,47,0,2,0
"F00112543",1296,1,1,3,5,30,0,1,1
"F00112544",1296,1,1,3,30,34,0,1,1
"F00112546",1385,1,0,3,10,38,0,1,0
"F00112547",1385,1,0,3,10,39,0,1,0
"F00112549",1385,1,0,3,10,50,0,3,0
"F00112550",1385,1,0,3,15,25,0,2,0
"F00112552",1385,1,0,3,20,NA,0,3,0
"F00112553",1385,1,0,3,30,28,0,3,0
"F00112554",1385,1,0,3,40,42,0,2,0
"F00112557",1385,1,0,3,20,37,0,3,1
"F00112559",1385,1,0,3,25,48,0,3,2
"F00112563",1385,1,1,3,40,NA,0,1,0
"F00112565",1478,1,0,3,5,15,0,2,0
"F00112566",1478,1,0,3,5,32,0,1,0
"F00112567",1478,1,0,3,10,10,0,3,0
"F00112569",1478,1,0,3,20,14,0,2,0
"F00112570",1478,1,0,3,20,35,0,1,0
"F00112571",1478,1,0,3,20,52,0,1,0
"F00112572",1478,1,0,3,25,37,0,2,0
"F00112573",1478,1,0,3,25,49,0,1,0
"F00112574",1478,1,0,3,30,32,0,3,0
"F00112575",1478,1,0,3,20,43,0,2,1
"F00112582",1576,1,0,3,20,17,0,3,0
"F00112584",1576,1,0,3,25,39,0,2,0
"F00112585",1575,1,0,3,25,45,0,2,0
"F00112586",1576,1,0,3,20,45,0,2,1
"F00112587",1575,1,0,3,20,51,0,2,1
"F00112591",1575,1,1,3,10,36,0,3,0
"F00112593",1575,1,1,3,15,50,0,1,0
"F00112594",1575,1,1,3,20,27,0,3,0
"F00112596",1576,1,1,3,15,48,0,1,2
"F00112598",1678,1,0,3,15,20,0,2,0
"F00112600",1678,1,0,3,25,45,0,2,0
"F00112604",1678,1,0,3,10,50,0,2,1
"F00112607",1678,1,1,3,10,35,0,1,0
"F00112608",1678,1,1,3,15,38,0,2,0
"F00112611",1678,1,1,3,5,40,0,1,1
"F00112612",1785,1,0,3,5,49,0,2,0
"F00112616",1786,1,0,3,40,32,0,2,0
"F00112617",1785,1,0,3,45,45,0,1,0
"F00112618",1785,1,0,3,10,20,0,1,1
"F00112620",1785,1,0,3,20,26,0,1,1
"F00112622",1786,1,1,3,10,47,0,2,0
"F00112623",1786,1,1,3,25,30,0,2,0
"F00112624",1786,1,1,3,25,NA,0,3,0
"F00112625",1786,1,1,3,30,35,0,2,0
"F00112627",1785,1,1,3,5,45,0,2,1
"F00112628",1785,1,1,3,10,47,0,2,1
"F00112630",1898,1,0,3,10,25,0,2,0
"F00112632",1898,1,0,3,20,18,0,3,0
"F00112635",1898,1,0,3,40,51,0,1,0
"F00112639",1898,1,1,3,15,37,0,2,0
"F00112640",1898,1,1,3,20,NA,0,2,0
"F00112641",1898,1,1,3,20,50,0,2,0
"F00112643",1898,1,1,3,30,47,0,2,0
"F00112644",1898,1,1,3,20,48,0,1,1
"F00112645",1898,1,1,3,20,20,0,2,2
"F00112646",2016,1,0,3,5,44,0,2,0
"F00112647",2015,1,0,3,5,49,0,1,0
"F00112648",2016,1,0,3,10,40,0,3,0
"F00112651",2016,1,0,3,20,31,0,2,0
"F00112652",2015,1,0,3,40,17,0,2,0
"F00112653",2016,1,0,3,20,33,0,2,1
"F00112654",2016,1,1,3,10,15,0,2,0
"F00112660",2138,1,0,3,10,45,0,2,1
"F00112663",2138,1,0,3,20,52,0,1,1
"F00112664",2139,1,0,3,10,50,0,2,2
"F00112665",2139,1,1,3,5,47,0,1,0
"F00112666",2138,1,1,3,5,50,0,3,0
"F00112667",2139,1,1,3,10,20,0,1,0
"F00112669",2139,1,1,3,20,55,0,3,0
"F00112672",2139,1,1,3,40,52,0,3,1
"F00112673",2267,1,0,3,15,25,0,1,0
"F00112675",2267,1,0,3,20,38,0,1,0
"F00112677",2267,1,0,3,20,58,0,3,1
"F00112678",2267,1,0,3,15,NA,0,2,1
"F00112681",2267,1,1,3,20,38,0,2,0
"F00112682",2267,1,1,3,30,50,0,2,1
"F00112684",2401,1,0,3,10,43,0,2,0
"F00112685",2402,1,0,3,30,55,0,1,0
"F00112686",2401,1,0,3,15,55,0,2,1
"F00112687",2401,1,1,3,5,25,0,2,0
"F00112688",2402,1,1,3,20,22,0,2,1
"F00112690",2542,1,0,3,20,22,0,2,0
"F00112691",2541,1,0,3,20,29,0,2,0
"F00112692",2541,1,0,3,20,39,0,2,0
"F00112693",2542,1,0,3,30,42,0,2,0
"F00112695",2542,1,0,3,30,55,0,2,0
"F00112696",2541,1,0,3,40,55,0,1,0
"F00112698",2542,1,1,3,10,57,0,1,0
"F00112701",2688,1,0,3,20,46,0,3,0
"F00112703",2688,1,1,3,20,57,0,3,0
"F00112704",2688,1,1,3,10,46,0,1,1
"F00112705",2840,1,0,3,10,25,0,2,0
"F00112706",2840,1,0,3,10,51,0,2,0
"F00112708",2840,1,0,3,20,35,0,2,1
"F00112714",2999,1,0,3,40,28,0,1,0
"F00112716",3164,1,0,3,10,57,0,2,0
"F00112717",3164,1,0,3,20,36,0,1,0
"F00112718",3164,1,0,3,40,27,0,2,0
"F00112720",3164,1,0,3,10,35,0,3,1
"F00112722",3164,1,0,3,20,39,0,2,1
"F00112725",3164,1,0,3,20,40,0,1,1
"F00112726",3164,1,0,3,20,38,0,2,1
"F00112728",3164,1,1,3,10,50,0,3,0
"F00112729",3164,1,1,3,20,53,0,2,0
"F00112730",3164,1,1,3,40,50,0,1,0
"F00112731",3165,1,1,3,40,55,0,2,0
"F00112732",3164,1,1,3,30,NA,0,1,1
"F00112733",3337,1,0,3,15,40,0,3,0
"F00112734",3336,1,0,3,20,61,0,1,0
"F00112735",3337,1,0,3,60,NA,0,2,1
"F00112736",3337,1,1,3,15,26,0,2,0
"F00112740",3516,1,1,3,20,46,0,1,1
"F00112741",3702,1,0,3,10,38,0,1,0
"F00112742",3702,1,0,3,20,60,0,2,1
"F00112748",3895,1,1,3,20,51,0,2,1
"F00112751",4097,1,1,3,20,30,0,2,0
"F00112753",169,0,0,2,40,21,1,2,0
"F00112754",188,0,0,2,20,15,7,2,0
"F00112755",209,0,0,2,20,13,8,2,0
"F00112756",209,0,0,2,30,23,2,2,0
"F00112757",232,0,0,2,10,21,0,1,0
"F00112758",232,0,0,2,20,14,9,2,0
"F00112759",232,0,0,2,20,16,8,1,0
"F00112760",256,0,0,2,10,17,5,1,0
"F00112761",256,0,0,2,20,12,10,1,0
"F00112762",283,0,0,2,20,NA,7,3,0
"F00112763",283,0,0,2,40,20,6,2,0
"F00112765",283,0,0,2,40,27,2,3,0
"F00112766",311,0,0,2,30,20,3,3,0
